calm_vs_ener,cbd_pct,child_1,child_2,eff_pct,effects,feel_1,feel_1_pct,feel_2,feel_2_pct,feel_3,feel_3_pct,feel_4,feel_4_pct,feel_5,feel_5_pct,grow_all,help_1,help_1_pct,help_2,help_2_pct,help_3,help_3_pct,help_4,help_4_pct,help_5,help_5_pct,n_rate_rvws,n_reported_effects,neg_1,neg_1_pct,neg_2,neg_2_pct,neg_3,neg_3_pct,neg_4,neg_4_pct,neg_5,neg_5_pct,parent_1,parent_2,pop_loc,prim_type,rating,strain,terp_bar_pct,terp_descrip,terpenes,thc_pct
--position:71.73909957668388%,,,,"60,%,53,%,51,%,49,%,31,%,43,%,35,%,33,%,30,%,15,%,26,%,16,%,6,%,3,%,3,%","Happy, ,Relaxed, ,Euphoric, ,Uplifted, ,Energetic, ,Stress, ,Anxiety, ,Depression, ,Pain, ,Insomnia, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Anxious, ,Headache, ",Happy,60,Relaxed,53,Euphoric,51,Uplifted,49,Energetic,31,,Stress,43,Anxiety,35,Depression,33,Pain,30,Insomnia,15,428,304 people reported 2498 effects,Dry mouth,26,Dry eyes,16,Dizzy,6,Anxious,3,Headache,3,Emerald OG,Pre-98 Bubba Kush,"Denver, CO,Silver Spring, MD,Portland, OR,Trinidad, CO,Pueblo West, CO,Oklahoma City, OK,Aurora, CO,Tacoma, WA,Vancouver, WA,Ardmore, OK",Hybrid,4.3 ,Blueberry Headband,,,,17.5
--position:98.84782326262479%,,,,"68,%,60,%,51,%,50,%,50,%,34,%,34,%,26,%,15,%,13,%,19,%,12,%,5,%,5,%,4,%","Happy, ,Uplifted, ,Euphoric, ,Energetic, ,Giggly, ,Depression, ,Stress, ,Anxiety, ,Fatigue, ,Pain, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Paranoid, ,Anxious, ",Happy,68,Uplifted,60,Euphoric,51,Energetic,50,Giggly,50,"Difficult,> 78,1 - 3,> 12",Depression,34,Stress,34,Anxiety,26,Fatigue,15,Pain,13,220,153 people reported 1052 effects,Dry mouth,19,Dry eyes,12,Dizzy,5,Paranoid,5,Anxious,4,Jamaican,Thai,"Spokane, WA,Los Angeles, CA,Seattle, WA,San Francisco, CA,Bremerton, WA,Palm Springs, CA,Ellensburg, WA,Las Vegas, NV,Lincoln City, OR,Lompoc, CA",Sativa,4.5 ,Laughing Buddha,,,,20.5
--position:19.805637358346363%,,Oregon Bus Pass,Purple Frost,"73,%,58,%,51,%,38,%,29,%,38,%,37,%,29,%,25,%,22,%,28,%,10,%,7,%,4,%,2,%","Relaxed, ,Happy, ,Euphoric, ,Uplifted, ,Sleepy, ,Stress, ,Pain, ,Anxiety, ,Depression, ,Insomnia, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Paranoid, ,Anxious, ",Relaxed,73,Happy,58,Euphoric,51,Uplifted,38,Sleepy,29,"Moderate,< 30,1 - 3,7 - 9",Stress,38,Pain,37,Anxiety,29,Depression,25,Insomnia,22,692,484 people reported 3932 effects,Dry mouth,28,Dry eyes,10,Dizzy,7,Paranoid,4,Anxious,2,Afghani,OG Kush,"Seattle, WA,Portland, OR,Everett, WA,Salem, OR,Oklahoma City, OK,Shoreline, WA,Eugene, OR,Medford, OR,Mount Vernon, WA,Olympia, WA",Indica,4.4 ,Obama Kush,"width:170%,width:114%,width:58%","Peppery,Citrus,Pine","Caryophyllene,Limonene,Pinene",17.5
--position:79.105124490188%,,Strawberry Mango Haze,CBD Mango Haze,"63,%,53,%,52,%,49,%,38,%,32,%,25,%,23,%,21,%,13,%,28,%,15,%,10,%,5,%,3,%","Happy, ,Relaxed, ,Uplifted, ,Euphoric, ,Energetic, ,Stress, ,Depression, ,Pain, ,Anxiety, ,Fatigue, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Anxious, ,Headache, ",Happy,63,Relaxed,53,Uplifted,52,Euphoric,49,Energetic,38,,Stress,32,Depression,25,Pain,23,Anxiety,21,Fatigue,13,273,201 people reported 1547 effects,Dry mouth,28,Dry eyes,15,Dizzy,10,Anxious,5,Headache,3,Northern Lights #5,Skunk No. 1,"Seattle, WA,Phoenix, AZ,Kingston, WA,Spokane, WA,Mesa, AZ,Renton, WA,Bellingham, WA,Bothell, WA,Chandler, AZ,Everett, WA",Sativa,4.5 ,Mango Haze,,,,18
--position:74.16307164937557%,,,,"65,%,58,%,52,%,39,%,31,%,25,%,25,%,22,%,19,%,11,%,19,%,15,%,11,%,4,%,3,%","Happy, ,Relaxed, ,Uplifted, ,Euphoric, ,Energetic, ,Stress, ,Anxiety, ,Depression, ,Pain, ,Nausea, ,Dry mouth, ,Dry eyes, ,Paranoid, ,Headache, ,Anxious, ",Happy,65,Relaxed,58,Uplifted,52,Euphoric,39,Energetic,31,,Stress,25,Anxiety,25,Depression,22,Pain,19,Nausea,11,88,63 people reported 418 effects,Dry mouth,19,Dry eyes,15,Paranoid,11,Headache,4,Anxious,3,Orange Crush,Juicy Fruit,"Seattle, WA,Los Angeles, CA,Everett, WA,Phoenix, AZ,San Diego, CA,Spokane, WA,Las Vegas, NV,Bremerton, WA,San Jose, CA,Tacoma, WA",Hybrid,4.6 ,Orange Creamsicle,,,,
--position:99.21812997610405%,,,,"62,%,62,%,48,%,46,%,38,%,33,%,31,%,23,%,18,%,12,%,11,%,8,%,4,%,4,%,3,%","Happy, ,Uplifted, ,Creative, ,Energetic, ,Euphoric, ,Stress, ,Depression, ,Anxiety, ,Fatigue, ,Pain, ,Dry eyes, ,Dry mouth, ,Anxious, ,Headache, ,Dizzy, ",Happy,62,Uplifted,62,Creative,48,Energetic,46,Euphoric,38,,Stress,33,Depression,31,Anxiety,23,Fatigue,18,Pain,12,150,112 people reported 719 effects,Dry eyes,11,Dry mouth,8,Anxious,4,Headache,4,Dizzy,3,Lemon Skunk,Cookies and Cream,"Silver Spring, MD,Portland, OR,Seattle, WA,Eugene, OR,Salem, OR,Everett, WA,Mount Vernon, WA,Bend, OR,Shoreline, WA,Baltimore, MD",Sativa,4.6 ,Lemon Meringue,"width:170%,width:114%,width:58%","Fruity,Peppery,Pine","Terpinolene,Caryophyllene,Pinene",20
--position:10.092389915599453%,,,,"72,%,50,%,50,%,29,%,27,%,34,%,32,%,25,%,25,%,24,%,23,%,13,%,3,%,2,%,2,%","Relaxed, ,Euphoric, ,Happy, ,Sleepy, ,Uplifted, ,Stress, ,Pain, ,Anxiety, ,Insomnia, ,Depression, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Headache, ,Anxious, ",Relaxed,72,Euphoric,50,Happy,50,Sleepy,29,Uplifted,27,,Stress,34,Pain,32,Anxiety,25,Insomnia,25,Depression,24,388,272 people reported 2006 effects,Dry mouth,23,Dry eyes,13,Dizzy,3,Headache,2,Anxious,2,,,"Shoreline, WA,Everett, WA,Portland, OR,Denver, CO,Detroit, MI,Edmonds, WA,Las Vegas, NV,Tacoma, WA,Los Angeles, CA,San Francisco, CA",Hybrid,4.6 ,OG #18,"width:170%,width:114%,width:58%","Herbal,Citrus,Peppery","Myrcene,Limonene,Caryophyllene",21.5
--position:66.11296339959681%,,,,"62,%,50,%,48,%,46,%,29,%,42,%,31,%,30,%,27,%,14,%,40,%,25,%,10,%,7,%,4,%","Happy, ,Relaxed, ,Euphoric, ,Uplifted, ,Hungry, ,Stress, ,Pain, ,Anxiety, ,Depression, ,Insomnia, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Paranoid, ,Headache, ",Happy,62,Relaxed,50,Euphoric,48,Uplifted,46,Hungry,29,"Moderate,30 - 78,1 - 3,7 - 9",Stress,42,Pain,31,Anxiety,30,Depression,27,Insomnia,14,624,454 people reported 3564 effects,Dry mouth,40,Dry eyes,25,Dizzy,10,Paranoid,7,Headache,4,Pineapple,Master Kush,"Portland, OR,Everson, WA,Beaverton, OR,King City, OR,Oak Grove, OR,Seattle, WA,Eugene, OR,Bothell, WA,Spokane, WA,Bellingham, WA",Hybrid,4.1 ,Pineapple Kush,"width:170%,width:114%,width:58%","Fruity,Herbal,Pine","Terpinolene,Myrcene,Pinene",17.5
--position:10.872356473110113%,,Rocklock,Rockstar Kush,"80,%,51,%,46,%,45,%,37,%,42,%,35,%,35,%,29,%,27,%,33,%,22,%,8,%,7,%,6,%","Relaxed, ,Happy, ,Sleepy, ,Euphoric, ,Uplifted, ,Stress, ,Anxiety, ,Pain, ,Depression, ,Insomnia, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Anxious, ,Paranoid, ",Relaxed,80,Happy,51,Sleepy,46,Euphoric,45,Uplifted,37,,Stress,42,Anxiety,35,Pain,35,Depression,29,Insomnia,27,335,222 people reported 1889 effects,Dry mouth,33,Dry eyes,22,Dizzy,8,Anxious,7,Paranoid,6,Rockbud,Sensi Star,"San Diego, CA,Portland, OR,Altus, OK,Chickasha, OK,Guymon, OK,Kelso, WA,Lawton, OK,Lompoc, CA,Los Angeles, CA,Norman, OK",Indica,4.2 ,Rockstar,,,,17.5
--position:89.63728970653588%,,,,"61,%,54,%,49,%,48,%,46,%,30,%,29,%,22,%,20,%,12,%,26,%,13,%,8,%,8,%,4,%","Euphoric, ,Happy, ,Energetic, ,Creative, ,Uplifted, ,Depression, ,Stress, ,Pain, ,Anxiety, ,Lack of appetite, ,Dry mouth, ,Dry eyes, ,Anxious, ,Paranoid, ,Dizzy, ",Euphoric,61,Happy,54,Energetic,49,Creative,48,Uplifted,46,,Depression,30,Stress,29,Pain,22,Anxiety,20,Lack of appetite,12,169,111 people reported 868 effects,Dry mouth,26,Dry eyes,13,Anxious,8,Paranoid,8,Dizzy,4,,,"Eugene, OR,Laughlin, NV,Seattle, WA,Bellingham, WA,Bend, OR,Clearwater, FL,Miami, FL,Orlando, FL,Tacoma, WA,Airway Heights, WA",Sativa,4.5 ,Colombian Gold,,,,
--position:73.94528906902072%,,Alien Breath,Black Raspberry,"52,%,50,%,43,%,41,%,31,%,30,%,25,%,23,%,23,%,13,%,21,%,10,%,7,%,3,%,2,%","Happy, ,Relaxed, ,Uplifted, ,Euphoric, ,Creative, ,Stress, ,Depression, ,Pain, ,Anxiety, ,Lack of appetite, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Anxious, ,Paranoid, ",Happy,52,Relaxed,50,Uplifted,43,Euphoric,41,Creative,31,,Stress,30,Depression,25,Pain,23,Anxiety,23,Lack of appetite,13,240,167 people reported 1117 effects,Dry mouth,21,Dry eyes,10,Dizzy,7,Anxious,3,Paranoid,2,Snow Lotus,Nepalese,"Portland, OR,Washington, DC,Seattle, WA,Bellingham, WA,Everett, WA,Denver, CO,Rockville, MD,Stanwood, WA,Ellicott City, MD,Eugene, OR",Hybrid,4.5 ,Goji OG,"width:170%,width:114%,width:58%","Herbal,Peppery,Floral","Myrcene,Caryophyllene,Linalool",19.5
--position:6.474267766746072%,,,,"82,%,61,%,56,%,50,%,28,%,50,%,43,%,39,%,34,%,34,%,35,%,15,%,15,%,4,%,3,%","Relaxed, ,Euphoric, ,Happy, ,Sleepy, ,Focused, ,Pain, ,Stress, ,Depression, ,Anxiety, ,Insomnia, ,Dry mouth, ,Dizzy, ,Dry eyes, ,Anxious, ,Paranoid, ",Relaxed,82,Euphoric,61,Happy,56,Sleepy,50,Focused,28,,Pain,50,Stress,43,Depression,39,Anxiety,34,Insomnia,34,126,91 people reported 962 effects,Dry mouth,35,Dizzy,15,Dry eyes,15,Anxious,4,Paranoid,3,,,"Seattle, WA,Everett, WA,Anacortes, WA,Mount Vernon, WA,Phoenix, AZ,Port Hadlock-Irondale, WA,Sequim, WA,Union Gap, WA,Vancouver, WA,Kelso, WA",Indica,4.8 ,Face Off OG,"width:170%,width:114%,width:58%","Herbal,Citrus,Peppery","Myrcene,Limonene,Caryophyllene",18
--position:17.297140311756536%,,Alien Reunion,Grape Dawg,"68,%,51,%,51,%,47,%,36,%,41,%,33,%,32,%,30,%,23,%,27,%,18,%,11,%,5,%,4,%","Relaxed, ,Euphoric, ,Happy, ,Sleepy, ,Uplifted, ,Stress, ,Pain, ,Anxiety, ,Insomnia, ,Depression, ,Dry mouth, ,Dry eyes, ,Dizzy, ,Paranoid, ,Anxious, ",Relaxed,68,Euphoric,51,Happy,51,Sleepy,47,Uplifted,36,,Stress,41,Pain,33,Anxiety,32,Insomnia,30,Depression,23,219,154 people reported 1378 effects,Dry mouth,27,Dry eyes,18,Dizzy,11,Paranoid,5,Anxious,4,Alien Technology,Chemdog,"Seattle, WA,Denver, CO,Aurora, CO,Ocean Shores, WA,Pullman, WA,Spokane Valley, WA,Spokane, WA,Tacoma, WA,Altus, OK,Bellingham, WA",Indica,4.3 ,Alien Dawg,,,,18.5
